
4068 52242 setCallback getUnderlyingGroup ==> 0 , 1
4105 80952 getResult getResult ==> 0 , 1
4106 123031 setResult setResult ==> 0 , 1
4107 486242 getCommand getCommand ==> 0 , 0
4112 32559 RpcTimeoutException ConflictingNetworkSettingsException ==> 0 , 0
4113 12947 RpcTimeoutException NiciraNvpApiException ==> 0 , 0
4114 155074 onTransportMessage processParentParent ==> 0 , 1
4119 17758 detach deleteCluster ==> 0 , 0
4125 155073 onAttachConfirm processParent1 ==> 0 , 1
4126 292229 onTransportMessage beforeDiskClear ==> 0 , 1
4176 223245 QuotaAlertManagerImpl Enqueue ==> 0 , 0
4180 11960 getId getId ==> 0 , 1
4181 12225 getName getName ==> 0 , 1
4182 34068 getValue getValue ==> 0 , 0
4183 34069 getResourceId getResourceId ==> 0 , 0
4184 33817 isDisplay isDisplay ==> 0 , 0
4185 38300 UserVmDetailVO UserVmDetailVO ==> 0 , 0
4186 14773 setId setId ==> 0 , 0
4204 1378790 getIdObj getId ==> 0 , 0
4205 105719 getId getId ==> 0 , 1
4237 61026 ServiceOfferingVO FileUtils ==> 0 , 0
4243 5052 getId getAccountId ==> 0 , 1
4262 27724 getZoneId getZoneId ==> 0 , 0
4264 22866 getAccountId getAccountId ==> 0 , 1
4267 28166 setDomainId setDomainId ==> 0 , 0
4268 26689 getId getId ==> 0 , 1
4286 15705 getDomainId getDomainId ==> 0 , 0
4294 186113 setId setId ==> 0 , 0
4295 139750 getId getId ==> 0 , 1
4297 22536 getId getId ==> 0 , 0
4298 26194 setId setId ==> 0 , 0
4299 36881 getAccountId getAccountId ==> 0 , 0
4300 36882 setAccountId setAccountId ==> 0 , 0
4301 21738 getDomainId getDomainId ==> 0 , 1
4302 21739 setDomainId setDomainId ==> 0 , 0
4313 4570 getId getId ==> 0 , 0
4341 266032 QuotaManagerImpl Bug36805DUnitTest ==> 0 , 0
4399 26292 getDescription getDescription ==> 0 , 0
4410 23540 QuotaStatementImpl DomainChecker ==> 0 , 0
4420 35297 getId getId ==> 0 , 0
4421 924139 setId setId ==> 0 , 0
4425 573990 getType getType ==> 0 , 1
4426 1300301 setType setType ==> 0 , 0
4441 278659 getStatus getQueueStatus ==> 0 , 1
4455 22186 getCreated getCreated ==> 0 , 1
4483 13387 cancel executeInSequence ==> 0 , 0
4486 1002996 retrieve authorise ==> 0 , 0
4488 23568 isCancelled processDisconnect ==> 0 , 0
4490 16787 execute detectRulesConflict ==> 0 , 0
4491 209183 execute main ==> 0 , 0
4570 6186 getId getId ==> 0 , 1
4577 37462 getCreated getCreated ==> 0 , 0
4578 37463 setCreated setCreated ==> 0 , 0
4579 37464 getLastUpdated getLastUpdated ==> 0 , 0
4580 37465 setLastUpdated setLastUpdated ==> 0 , 0
4586 8959 getId getId ==> 0 , 1
4587 925310 setId setId ==> 0 , 0
4588 920468 getJobId jobId ==> 0 , 0
4600 37878 getCreated getCreated ==> 0 , 1
4601 785485 setCreated setCreated ==> 0 , 0
4617 8687 getId getId ==> 0 , 0
4618 8688 setId setId ==> 0 , 0
4619 916887 getJobId getJobId ==> 0 , 1
4627 37756 getCreated getCreated ==> 0 , 1
4637 9129 getId getCiscoNexusVSMDeviceId ==> 0 , 1
4638 26324 setId setId ==> 0 , 0
4641 826447 getContentType getContentType ==> 0 , 1
4650 26499 setCreated setCreated ==> 0 , 0
4757 235661 EventBusException SentryUserException ==> 0 , 0
4764 36756 getDescription getDescription ==> 0 , 1
4766 994329 setDescription setDescription ==> 0 , 0
4772 196288 getName getName ==> 0 , 1
4800 124839 setApplicationName ApplicationBuilder ==> 0 , 1
4847 22072 getName getName ==> 0 , 1
4868 11310 isSingleton executeInSequence ==> 0 , 0
4872 13261 isRunning executeInSequence ==> 0 , 0
4873 51303 getPhase getSerializingHash ==> 0 , 1
4874 129061 isAutoStartup visit ==> 0 , 0
4878 1255069 isRunning getRunning ==> 0 , 1
4879 16741 isAutoStartup start ==> 0 , 0
4891 1414536 postProcessAfterInitialization postProcessAfterInitialization ==> 0 , 1
4917 14432 isRunning deleteDataStore ==> 0 , 0
4919 6351 isAutoStartup destroy ==> 0 , 0
4945 22264 getName getName ==> 0 , 1
4946 837200 setName setName ==> 0 , 0
4957 16540 tearDown tearDown ==> 0 , 1
5022 25551 setAccountName setAccountName ==> 0 , 1
5023 30725 getDomainId getDomainId ==> 0 , 0
5029 1305323 setState setState ==> 0 , 0
5039 9619 QuotaSummaryResponse LdapManagerImpl ==> 0 , 0
5052 37006 getAccountId getAccountId ==> 0 , 0
5053 37007 setAccountId setAccountId ==> 0 , 0
5054 5192 getAccountName getAccountName ==> 0 , 0
5055 5193 setAccountName setAccountName ==> 0 , 0
5056 5194 getDomainId getDomainId ==> 0 , 0
5057 5195 setDomainId setDomainId ==> 0 , 0
5062 519115 getCredits getCredits ==> 0 , 1
5082 35651 getDescription getDescription ==> 0 , 1
5090 26213 getDescription getDescription ==> 0 , 0
5091 26214 setDescription setDescription ==> 0 , 0
5103 5169 QuotaCreditsResponse QuotaUpdateCmd ==> 0 , 0
5124 36219 getAccountId getAccountId ==> 0 , 1
5126 31468 getAccountName getAccountName ==> 0 , 0
5128 15679 getDomainId getDomainId ==> 0 , 0
5129 14338 setDomainId setDomainId ==> 0 , 1
5138 5157 QuotaStatementItemResponse setUsageType ==> 0 , 1
5141 27461 getAccountName getAccountName ==> 0 , 0
5143 34636 getDomainId getDomainId ==> 0 , 0
5147 5211 getStartDate getStartDate ==> 0 , 0
5148 5212 setStartDate setStartDate ==> 0 , 0
5155 15405 QuotaStatementResponse ApiDiscoveryServiceImpl ==> 0 , 0
5158 39660 getValue getValue ==> 0 , 0
5159 39661 setValue setValue ==> 0 , 0
5162 5217 getCommandName getCommandName ==> 0 , 0
5165 234079 QuotaTariffUpdateCmd AbstractMultiValuedMap ==> 0 , 0
5166 28101 getCommandName getCommandName ==> 0 , 0
5168 28579 getEntityOwnerId getEntityOwnerId ==> 0 , 0
5169 9630 QuotaUpdateCmd LdapAuthenticator ==> 0 , 0
5172 28596 getEntityOwnerId getEntityOwnerId ==> 0 , 0
5173 105640 QuotaEnabledCmd DataStoreReferencingException ==> 0 , 0
5175 9792 getAccountName getAccountName ==> 0 , 0
5176 9793 setAccountName setAccountName ==> 0 , 0
5177 31243 getDomainId getDomainId ==> 0 , 0
5179 13424 getCommandName getCommandName ==> 0 , 0
5182 27546 getEntityOwnerId getEntityOwnerId ==> 0 , 0
5183 62811 QuotaSummaryCmd UnitTestablePublishMqtt ==> 0 , 0
5187 28022 getCommandName getCommandName ==> 0 , 0
5188 15494 getAccountId getAccountId ==> 0 , 0
5192 28157 getAccountName getAccountName ==> 0 , 0
5194 27871 getDomainId getDomainId ==> 0 , 0
5200 11969 getCommandName getCommandName ==> 0 , 0
5203 36219 getAccountId getAccountId ==> 0 , 1
5205 25648 getAccountName getAccountName ==> 0 , 0
5206 25649 setAccountName setAccountName ==> 0 , 0
5207 15622 getDomainId getDomainId ==> 0 , 0
5208 15623 setDomainId setDomainId ==> 0 , 0
5213 10886 getCommandName getCommandName ==> 0 , 0
5217 28264 getCommandName getCommandName ==> 0 , 0
5218 28265 getEntityOwnerId getEntityOwnerId ==> 0 , 0
5228 28066 getCommandName getCommandName ==> 0 , 0
5229 8704 getEntityOwnerId getEntityOwnerId ==> 0 , 0
5233 23547 QuotaTariffListCmd KVMGuru ==> 0 , 0
5238 15672 getAccountName getAccountName ==> 0 , 0
5239 26002 setAccountName setAccountName ==> 0 , 1
5241 25661 setDomainId setDomainId ==> 0 , 0
5242 343259 getValue byteValue ==> 0 , 1
5243 747847 setValue setValue ==> 0 , 1
5244 9819 getCommandName getCommandName ==> 0 , 0
5247 9774 QuotaCreditsCmd LdapImportUsersCmd ==> 0 , 0
5259 411679 QuotaServiceImpl TableLoadBalancer ==> 0 , 0
5508 545814 getRunLevel getIntHeader ==> 0 , 1
5512 15269 start isAdminControlledGroup ==> 0 , 0
5513 15270 stop canBeSharedDomainWide ==> 0 , 0
5517 369621 getDefaultScriptsDir getNameParser ==> 0 , 1
5532 167318 isRecurring isMessageAck ==> 0 , 0
5539 57596 trackVmHostChange isHistoryEvent ==> 0 , 0
5545 187369 Ovm3FenceBuilder ParseException ==> 0 , 0
5711 5948 Cluster Common ==> 0 , 0
5740 249350 getKey getKey ==> 0 , 0
5780 6079 Network Repository ==> 0 , 0
6040 39264 Ovm3ResourceException PodCluster ==> 0 , 0
6041 12152 Ovm3ResourceException NeutronRestApiException ==> 0 , 0
6042 24849 Ovm3ResourceException CloudstackRESTException ==> 0 , 0
6140 11975 getCommandName getCommandName ==> 0 , 0
6148 1450472 getUsername getUsername ==> 0 , 0
6150 28784 getPassword getPassword ==> 0 , 0
6151 194910 setPassword setPassword ==> 0 , 0
6165 10325 getCommandName getCommandName ==> 0 , 0
6169 15709 getCommandName getCommandName ==> 0 , 0
6173 26201 getUrl getUrl ==> 0 , 0
6174 26202 setUrl setUrl ==> 0 , 0
6185 27943 setPhysicalNetworkId setPhysicalNetworkId ==> 0 , 0
6186 6950 getId getId ==> 0 , 1
6187 25424 setId setId ==> 0 , 0
6191 27545 getCommandName getCommandName ==> 0 , 0
6195 9852 getCommandName getCommandName ==> 0 , 0
6197 29037 getId getId ==> 0 , 0
6205 27889 getCommandName getCommandName ==> 0 , 0
6207 10514 getId getId ==> 0 , 1
6208 25746 setId setId ==> 0 , 1
6211 12440 getCommandName getCommandName ==> 0 , 0
6217 15501 getCommandName getCommandName ==> 0 , 0
6219 7056 getId getId ==> 0 , 0
6220 7057 setId setId ==> 0 , 0
6222 72191 setUuid setUuid ==> 0 , 0
6223 28434 getUrl getUrl ==> 0 , 0
6224 1286591 setUrl setUrl ==> 0 , 0
6227 9558 getId getId ==> 0 , 1
6228 8734 setId setId ==> 0 , 0
6229 9189 getUuid getUuid ==> 0 , 1
6233 12047 getPhysicalNetworkId getPhysicalNetworkId ==> 0 , 0
6242 8733 getId getId ==> 0 , 1
6243 13172 setId setId ==> 0 , 0
6244 8735 getUuid getUuid ==> 0 , 1
6245 8736 setUuid setUuid ==> 0 , 0
6246 27140 getHostId getHostId ==> 0 , 0
6247 27141 setHostId setHostId ==> 0 , 0
6248 11009 getPhysicalNetworkId getPhysicalNetworkId ==> 0 , 0
6254 31402 getPodId getPodId ==> 0 , 0
6257 17379 executeInSequence handlesOnlyRulesInTransitionState ==> 0 , 0
6293 16960 start isOnWindows ==> 0 , 1
6294 57652 stop isHistoryEvent ==> 0 , 0
6298 24997 getCurrentStatus getDhcpServerIP ==> 0 , 0
6299 32814 disconnected setName ==> 0 , 0
6300 16975 getAgentControl finalizeOwner ==> 0 , 0
6301 33358 setAgentControl destroy ==> 0 , 0
6306 23363 hasError matchHypervisor ==> 0 , 0
6313 32131 getId getId ==> 0 , 1
6314 48619 setId ID ==> 0 , 1
6315 32101 getUrl getUrl ==> 0 , 1
6319 17442 saveSSHKey isPremium ==> 0 , 0
6322 18903 implement processCommands ==> 0 , 1
6323 17311 prepare deleteServiceOffering ==> 0 , 0
6324 16788 release applyRules ==> 0 , 1
6325 210633 shutdown isDirty ==> 0 , 1
6326 17093 isReady configure ==> 0 , 1
6327 17313 shutdownProviderInstances deleteDiskOffering ==> 0 , 0
6329 210637 saveUserData setFormInput ==> 0 , 1
6330 6761 destroy start ==> 0 , 0
6331 21303 verifyServicesCombination stop ==> 0 , 0
6339 287924 shutdown hasStats ==> 0 , 0
6340 8766 isReady configure ==> 0 , 1
6341 8768 shutdownProviderInstances stop ==> 0 , 0
6342 214623 canEnableIndividualServices isLiteral ==> 0 , 1
6343 343004 destroy markSupported ==> 0 , 0
6344 84456 verifyServicesCombination isDropTableSupported ==> 0 , 0
6349 15321 release requiresLayout ==> 0 , 0
6350 11706 shutdown start ==> 0 , 0
6351 40496 destroy processTimeout ==> 0 , 0
6352 14394 isReady prepare ==> 0 , 0
6353 21227 shutdownProviderInstances start ==> 0 , 0
6354 14450 canEnableIndividualServices attachHost ==> 0 , 0
6355 190382 verifyServicesCombination isColumnSortable ==> 0 , 0
6359 31495 getId getId ==> 0 , 0
6360 56357 setId TaskAttemptStatus ==> 0 , 1
6362 12184 setPhysicalNetworkId setPhysicalNetworkId ==> 0 , 0
6383 1287081 getProtocol getCollectorProtocol ==> 0 , 1
6393 53190 getApiResponse initialize ==> 0 , 0
6394 17066 listPxeServers searchAndCount ==> 0 , 1
6397 6402 getCurrentStatus getCurrentStatus ==> 0 , 0
6425 152104 start match ==> 0 , 1
6426 218709 stop isTransient ==> 0 , 1
6449 8941 start implement ==> 0 , 0
6455 17097 createHostVOForConnectedAgent createDomain ==> 0 , 1
6457 17403 deleteHost findNetworksToGarbageCollect ==> 0 , 0
6464 15554 start start ==> 0 , 0
6466 994995 getName toString ==> 0 , 1
6469 17664 createHostVOForConnectedAgent getNicInNetwork ==> 0 , 1
6471 17319 deleteHost editZone ==> 0 , 0
6486 839383 getPort getPort ==> 0 , 0
6487 1096805 setPort setPort ==> 0 , 0
6490 12666 getId getId ==> 0 , 1
6491 73010 setId setId ==> 0 , 0
6498 11995 getUrl getUrl ==> 0 , 0
6501 85117 start isDeleteSupported ==> 0 , 0
6502 14423 stop needDownloadSysTemplate ==> 0 , 0
6503 1003044 getName getName ==> 0 , 1
6509 14837 getAgentControl getChapInfo ==> 0 , 0
6510 24678 isSuccess isSuccess ==> 0 , 0
6511 24679 setSuccess setSuccess ==> 0 , 0
6512 62325 getError getError ==> 0 , 0
6513 62326 setError setError ==> 0 , 0
6529 24078 setIp Ip ==> 0 , 1
6530 714613 getUsername getUsername ==> 0 , 0
6531 714614 setUsername setUsername ==> 0 , 0
6532 79484 getPassword getPassword ==> 0 , 0
6534 170045 getType getType ==> 0 , 1
6535 783743 setType setType ==> 0 , 0
6536 8735 getUuid getUuid ==> 0 , 1
6540 1287038 getPort getCollectorPort ==> 0 , 1
6546 51770 getRacks getRacks ==> 0 , 0
6553 16828 createHostVOForConnectedAgent getNetworkWithSGWithFreeIPs ==> 0 , 1
6566 16807 start configure ==> 0 , 1
6567 21556 stop configure ==> 0 , 1
6569 102774 preStateTransitionEvent needsReload ==> 0 , 0
6587 20737 trackVmHostChange processCommands ==> 0 , 1
6588 17034 getClusterSettings createSearchCriteria ==> 0 , 1
6589 62775 BareMetalGuru UnitTestableConsumeMqtt ==> 0 , 0
6592 6762 configure stop ==> 0 , 1
6593 17286 start configure ==> 0 , 1
6594 178065 stop supportsAllAnySome ==> 0 , 1
6613 43138 copyAsync compareTo ==> 0 , 0
6623 21490 trackVmHostChange stopProxy ==> 0 , 0
6624 148618 getClusterSettings createServlet ==> 0 , 1
6625 8095 HypervGuru OvmFencer ==> 0 , 0
6626 14445 processAnswers needDownloadSysTemplate ==> 0 , 1
6627 6751 processCommands attachCluster ==> 0 , 1
6628 45489 processControlCommand getVersion ==> 0 , 1
6630 21488 processDisconnect destroyProxy ==> 0 , 0
6631 268052 isRecurring equals ==> 0 , 1
6632 49959 getTimeout getPartition ==> 0 , 0
6633 225993 processTimeout isInteractive ==> 0 , 1
6639 33275 createHostVOForConnectedAgent getVolumeEntity ==> 0 , 1
6646 37239 setName setName ==> 0 , 1
6647 29381 getName getName ==> 0 , 1
6648 993483 setConfigParams setParams ==> 0 , 1
6733 95588 copyAsync parseObject ==> 0 , 0
6742 21668 isScopeSupported configure ==> 0 , 1
6743 20784 needDownloadSysTemplate processAnswers ==> 0 , 1
6746 40804 getHostListener reactivate ==> 0 , 0
6751 14471 attachCluster attachZone ==> 0 , 0
6752 105049 attachHost inMethod ==> 0 , 0
6753 6754 attachZone maintain ==> 0 , 0
6754 167362 maintain isConnectionControl ==> 0 , 0
6755 17040 cancelMaintain releaseFromLockTable ==> 0 , 0
6756 7111 deleteDataStore isRecurring ==> 0 , 0
6757 113072 migrateToObjectStore handlesNullPrefixes ==> 0 , 1
6758 91308 value getValue ==> 0 , 0
6759 157742 AgentType Level ==> 0 , 0
6761 89434 start foo ==> 0 , 0
6762 7374 stop connectPhysicalDisk ==> 0 , 1
6792 15114 stop attachZone ==> 0 , 0
6838 612409 configure supportsLaunch ==> 0 , 0
6840 438362 stop isReverse ==> 0 , 1
6850 8196 configure start ==> 0 , 1
6855 139700 start isConfigurationPidDeclared ==> 0 , 1
6856 144044 stop collectDependencies ==> 0 , 1
6886 1454627 setTimeout setTimeout ==> 0 , 0
6893 8678 setHostId setHostId ==> 0 , 0
6894 7030 getId getId ==> 0 , 0
6906 10443 getUrl getUrl ==> 0 , 0
6907 10444 setUrl setUrl ==> 0 , 0
6912 215878 getId getTagId ==> 0 , 1
6915 32285 getUuid getUuid ==> 0 , 1
6921 11643 SimulatorRuntimeException BigSwitchBcfApiException ==> 0 , 0
6923 113612 SimulatorRuntimeException SimpleObjectWrapper ==> 0 , 1
6936 16682 findByVmId getProject ==> 0 , 0
6950 12648 getId getId ==> 0 , 0
6951 115360 getName getName ==> 0 , 0
6952 10446 setName setName ==> 0 , 0
6959 105715 getType getNodeType ==> 0 , 0
6960 840888 setType setType ==> 0 , 0
6975 39556 getId getId ==> 0 , 0
6976 37431 getName getName ==> 0 , 0
6977 773047 setName setName ==> 0 , 0
6981 571976 setVersion setVersion ==> 0 , 0
7006 1465118 getId getId ==> 0 , 1
7008 26315 setName setName ==> 0 , 1
7010 7065 setHostId setHostId ==> 0 , 1
7027 11282 trackVmHostChange executeInSequence ==> 0 , 0
7028 69184 getClusterSettings getProcessGroupIdentifier ==> 0 , 1
7029 8080 SimulatorGuru OvmGuru ==> 0 , 0
7030 32283 getId getId ==> 0 , 1
7039 1196879 getName getName ==> 0 , 0
7040 27429 setName setName ==> 0 , 0
7051 7052 configure start ==> 0 , 1
7053 21663 stop configure ==> 0 , 1
7055 205536 SimulatorFencer BooleanConverter ==> 0 , 0
7056 12666 getId getId ==> 0 , 1
7057 28213 setId setId ==> 0 , 0
7058 8903 getZoneId getZoneId ==> 0 , 0
7059 8904 setZoneId setZoneId ==> 0 , 0
7066 72916 getName getName ==> 0 , 1
7067 273722 setName LossAction ==> 0 , 1
7069 52090 setCount setCount ==> 0 , 1
7071 27766 getCommandName getCommandName ==> 0 , 0
7072 27767 getEntityOwnerId getEntityOwnerId ==> 0 , 0
7074 10088 getCommandName getCommandName ==> 0 , 0
7077 9694 getCommandName getCommandName ==> 0 , 0
7078 9695 getEntityOwnerId getEntityOwnerId ==> 0 , 0
7085 16693 getRootDir suspendProject ==> 0 , 0
7102 72879 setResource setResource ==> 0 , 0
7105 14788 createHostVOForConnectedAgent getStoreTO ==> 0 , 1
7108 12383 start stop ==> 0 , 0
7110 69136 getTimeout getLineageStartIndex ==> 0 , 0
7111 12065 isRecurring canEnableIndividualServices ==> 0 , 0
7112 14433 processAnswers migrateToObjectStore ==> 0 , 1
7113 7451 processCommands isExternalSnapshot ==> 0 , 1
7114 70720 processControlCommand evaluateAttributeExpressions ==> 0 , 1
7115 69973 processDisconnect isVolatile ==> 0 , 0
7116 181949 processTimeout isClosingConnection ==> 0 , 0
7124 9535 processAnswers isUserDisabled ==> 0 , 0
7125 17061 processCommands lockInLockTable ==> 0 , 1
7126 44417 processControlCommand visit ==> 0 , 0
7128 536425 processDisconnect isValueOrIsParented ==> 0 , 0
7129 230384 isRecurring areEqualElementsDistinguishable ==> 0 , 1
7130 407830 getTimeout hashCode ==> 0 , 0
7131 278933 processTimeout needsUserId ==> 0 , 0
7132 69203 createHostVOForConnectedAgent getConnection ==> 0 , 1
7134 52797 deleteHost getWriter ==> 0 , 0
7154 17488 introduceObject getName ==> 0 , 0
7155 17775 forgetObject createHostVOForConnectedAgent ==> 0 , 1
7161 14268 getName getName ==> 0 , 1
7162 1020313 setName setName ==> 0 , 1
7175 10121 start destroy ==> 0 , 0
7182 17065 executeRequestInContext getEntityBeanType ==> 0 , 1
7183 44421 getCurrentStatus visit ==> 0 , 0
7186 17067 initialize searchAndDistinctCount ==> 0 , 1
7190 13855 setConfigParams buildACLSearchParameters ==> 0 , 1
7191 13858 getConfigParams checkAccessAndSpecifyAuthority ==> 0 , 1
7193 1342994 setRunLevel setCharacterEncoding ==> 0 , 1
7226 42538 QemuImgException UnknownOptionException ==> 0 , 0
7240 26311 setTimeout setTimeout ==> 0 , 0
7313 558313 createTemplateFromDisk evaluate ==> 0 , 1
7347 15111 refresh attachHost ==> 0 , 0
7356 1173795 getName getName ==> 0 , 0
7362 1035365 getCapacity getCapacity ==> 0 , 1
7368 323127 getName toString ==> 0 , 1
7374 111480 connectPhysicalDisk isShownInStackTrace ==> 0 , 1
7375 17287 disconnectPhysicalDisk start ==> 0 , 0
7411 368417 disconnectPhysicalDiskByPath canEncodeImage ==> 0 , 1
7418 570300 refresh allowMultiple ==> 0 , 1
7420 30420 createPhysicalDisk getRelated ==> 0 , 0
7421 143087 deletePhysicalDisk isEnabled ==> 0 , 1
7422 216251 createDiskFromTemplate getRealPath ==> 0 , 0
7432 147293 KVMStorageResource FelixResourceAdapter ==> 0 , 1
7436 28186 getCapacity getEntityOwnerId ==> 0 , 0
7437 155002 getUsed getLong ==> 0 , 1
7438 67367 getAvailable getHeaderLength ==> 0 , 1
7451 14449 isExternalSnapshot attachCluster ==> 0 , 0
7538 25040 getGuestType getType ==> 0 , 1
7730 32366 getDescription getDescription ==> 0 , 0
7757 13195 execute execute ==> 0 , 0
7758 13193 execute execute ==> 0 , 0
7777 7802 execute execute ==> 0 , 0
7809 13237 getInstance getInstance ==> 0 , 0
7810 13238 execute execute ==> 0 , 0
7811 13239 LibvirtRequestWrapper NiciraNvpRequestWrapper ==> 0 , 0
7889 53248 getDefaultScriptsDir getProtocolSignature ==> 0 , 0
8042 8062 toJson toJson ==> 0 , 0
8078 113933 trackVmHostChange isEmpty ==> 0 , 1
8079 14868 getClusterSettings getCapabilities ==> 0 , 0
8080 9805 OvmGuru IdpResponse ==> 0 , 0
8085 20779 postDiscovery processCancelMaintenaceEventAfter ==> 0 , 0
8088 17528 createHostVOForConnectedAgent getNetwork ==> 0 , 1
8091 32916 configure isSingleton ==> 0 , 1
8095 33120 OvmFencer ImageStoreImpl ==> 0 , 0
8096 290844 start hasStats ==> 0 , 0
8097 271427 stop supportsSubregions ==> 0 , 1
8165 76896 getPatchFilePath getProperty ==> 0 , 0
8176 144669 copyAsync getServiceReferences ==> 0 , 1
8196 8201 start trackVmHostChange ==> 0 , 0
8197 8945 stop destroy ==> 0 , 0
8198 338353 XenServerFencer SerializationTest ==> 0 , 0
8201 15566 trackVmHostChange stop ==> 0 , 0
8218 392636 getTimeout previous ==> 0 , 1
8219 1110915 isRecurring hasKey ==> 0 , 0
8220 233396 processAnswers isEmpty ==> 0 , 1
8221 14865 processCommands migrateToObjectStore ==> 0 , 1
8224 58769 processControlCommand getUrl ==> 0 , 1
8225 345452 processDisconnect engineContainsAlias ==> 0 , 0
8226 231346 processTimeout isRemoveSupported ==> 0 , 0
8241 48222 getMax getMax ==> 0 , 0
8316 1422300 CitrixRequestWrapper PolicyEngineImpl ==> 0 , 0
8475 375604 getGPUGroupDetails getFox401 ==> 0 , 0
8604 1034285 getIp getIp ==> 0 , 0
8605 1293501 setIp setIp ==> 0 , 1
8641 76910 verify hasIncomingConnection ==> 0 , 0
8659 526701 getAcceptedIssuers visitDelegateOperator ==> 0 , 1
8661 167209 isClientTrusted isConsumerInfo ==> 0 , 1
8668 8707 getEntityOwnerId getEntityOwnerId ==> 0 , 0
8669 8708 getZoneId getZoneId ==> 0 , 0
8670 8709 setZoneId setZoneId ==> 0 , 0
8671 11544 getId getId ==> 0 , 0
8672 11545 setId setId ==> 0 , 0
8673 22409 getId getId ==> 0 , 1
8674 20465 setId setId ==> 0 , 0
8675 8695 getUcsManagerId getUcsManagerId ==> 0 , 0
8676 8696 setUcsManagerId setUcsManagerId ==> 0 , 0
8677 1309160 getHostId getHostId ==> 0 , 1
8683 8900 getName getName ==> 0 , 0
8684 71663 setName setName ==> 0 , 0
8685 115383 getUrl getUrl ==> 0 , 0
8686 20510 setUrl setUrl ==> 0 , 0
8687 9632 getId getId ==> 0 , 1
8688 11522 setId setId ==> 0 , 0
8689 11971 getZoneId getZoneId ==> 0 , 0
8692 370436 setDn ModifyOp ==> 0 , 1
8699 27649 getEntityOwnerId getEntityOwnerId ==> 0 , 0
8704 28751 getEntityOwnerId getEntityOwnerId ==> 0 , 0
8707 9853 getEntityOwnerId getEntityOwnerId ==> 0 , 0
8708 31048 getZoneId getZoneId ==> 0 , 0
8710 72916 getName getName ==> 0 , 1
8711 14774 setName setName ==> 0 , 0
8712 1258102 getUrl getUrl ==> 0 , 0
8713 28407 setUrl setUrl ==> 0 , 0
8714 738262 getUsername getRemoteUser ==> 0 , 1
8715 819490 setUsername setUsername ==> 0 , 1
8717 1313351 setPassword setPassword ==> 0 , 0
8724 10326 getEntityOwnerId getEntityOwnerId ==> 0 , 0
8733 11960 getId getId ==> 0 , 1
8734 21750 setId setId ==> 0 , 0
8735 36757 getUuid getUuid ==> 0 , 0
8737 28147 getUrl getUrl ==> 0 , 0
8739 35688 getUsername getUsername ==> 0 , 1
8740 26372 setUsername setUsername ==> 0 , 0
8741 9194 getPassword getPassword ==> 0 , 1
8745 196288 getName getName ==> 0 , 1
8746 45194 setName SimplePrimitiveConverter ==> 0 , 1
8747 8902 getId getId ==> 0 , 1
8748 27217 setId setId ==> 0 , 0
8751 37827 getHostId getHostId ==> 0 , 1
8752 1310333 setHostId setHostId ==> 0 , 0
8766 11852 configure prepare ==> 0 , 1
8768 143182 stop getServiceInternal ==> 0 , 0
8769 149145 getName getName ==> 0 , 1
8817 94211 getName getName ==> 0 , 1
8895 82192 copyAsync write ==> 0 , 0
8900 71662 getName getName ==> 0 , 0
8902 9558 getId getId ==> 0 , 1
8903 28324 getZoneId getZoneId ==> 0 , 0
8905 20502 setName setName ==> 0 , 0
8907 32284 setId setId ==> 0 , 0
8908 10347 getZoneId getZoneId ==> 0 , 0
8910 9826 getCommandName getCommandName ==> 0 , 0
8912 27138 getName getName ==> 0 , 0
8914 27685 getUsername getUsername ==> 0 , 0
8915 29345 getPassword getPassword ==> 0 , 0
8916 28676 getZoneId getZoneId ==> 0 , 0
8917 27553 getCommandName getCommandName ==> 0 , 0
8918 27790 getEntityOwnerId getEntityOwnerId ==> 0 , 0
8920 15718 getZoneId getZoneId ==> 0 , 0
8922 9131 getCommandName getCommandName ==> 0 , 0
8923 9132 getEntityOwnerId getEntityOwnerId ==> 0 , 0
8931 17676 createHostVOForConnectedAgent listNetworksForAccount ==> 0 , 0
8939 17033 getCapabilities createForUpdate ==> 0 , 0
8940 14787 getProvider getTO ==> 0 , 0
8941 44051 implement isKeep ==> 0 , 0
8942 21620 prepare start ==> 0 , 0
8943 13515 release stop ==> 0 , 0
8944 11183 shutdown stop ==> 0 , 0
8945 14496 destroy attachCluster ==> 0 , 0
8946 60646 isReady isValidLine ==> 0 , 1
8947 12128 shutdownProviderInstances stop ==> 0 , 0
8948 167690 canEnableIndividualServices isMessageAck ==> 0 , 0
8949 255631 verifyServicesCombination useThreadLocalConnection ==> 0 , 0
8959 25287 getId getId ==> 0 , 1
8973 34261 getUuid getUuid ==> 0 , 0
8991 33371 getNetworkLabel getCapabilities ==> 0 , 1
9024 35873 getName getName ==> 0 , 1
9090 568509 VmwareStorageProcessorConfigurableFields setName ==> 0 , 1
9113 145505 fenceOff getProperty ==> 0 , 1
9114 9856 VmwareFencer SAMLTokenDaoImpl ==> 0 , 0
9118 11330 setDeviceName setDeviceName ==> 0 , 0
9129 9135 getCiscoNexusVSMDeviceId getCiscoNexusVSMDeviceId ==> 0 , 0
9131 9137 getCommandName getCommandName ==> 0 , 0
9132 9138 getEntityOwnerId getEntityOwnerId ==> 0 , 0
